ID_Lavagem;ID_Carro;ID_Servico;Data_Lavagem;Valor_Pago;Quantidade
3796;059008ca;4;2023-02-06;250.0;1
3799;7aec5b16;7;2023-06-01;1200.0;1
3801;61b46aec;4;2023-06-07;325.0;1
3802;7aec5b16;3;2024-05-20;100.0;1
3812;2c08f1d9;2;2023-03-31;80.0;1
3819;0b57e2b0;3;2024-05-01;130.0;1
3822;0e8a204d;7;2023-02-28;1560.0;1
3825;eaf1f95f;6;2023-12-06;455.0;1
3828;75d161c6;2;2024-01-31;92.0;1
3832;8c4eef0d;2;2023-05-20;80.0;1
3834;566b9a41;4;2023-03-27;287.5;1
3835;b7eafcdf;4;2023-10-12;287.5;1
3838;8c4eef0d;1;2024-05-21;50.0;1
3839;6c3c56a3;1;2023-07-30;65.0;1
3840;b552d918;6;2023-06-26;402.5;1
3842;1b3c13e2;7;2023-10-25;1200.0;1
3846;e7709032;6;2023-05-19;350.0;1
3847;f8ff7ce8;6;2023-02-08;350.0;1
3848;d33ad1aa;1;2023-07-23;50.0;1
3849;d2b73f23;4;2023-06-28;325.0;1
3850;dcfeb67e;7;2024-01-16;1200.0;1
3852;566b9a41;4;2023-04-30;287.5;1
3853;6f4d4ef1;5;2023-03-28;650.0;1
3855;d447a753;3;2023-11-21;100.0;1
3857;24de5c30;7;2024-01-15;1560.0;1
3860;cd2a16ba;2;2023-03-21;92.0;1
3861;8ea30f22;7;2023-11-27;1380.0;1
3866;a5944826;3;2023-12-02;100.0;1
3869;c0571ed2;1;2024-04-14;50.0;1
3871;168a5ecd;5;2023-08-29;500.0;1
3872;92c475a3;7;2023-05-02;1380.0;1
3873;aca3042c;1;2024-02-11;65.0;1
3875;8e331eb3;2;2023-12-06;92.0;1
3877;d21492e4;3;2023-01-06;130.0;1
3881;4362f01f;7;2024-03-04;1560.0;1
3885;a1d2426f;2;2023-09-14;92.0;1
3887;6f4d4ef1;2;2023-07-26;104.0;1
3888;2988ced3;4;2024-03-02;250.0;1
3890;82bcd50d;7;2024-01-05;1380.0;1
3894;577066ea;1;2024-04-30;57.5;1
3899;cc14f60c;5;2023-01-20;500.0;1
3901;c0571ed2;3;2023-03-27;100.0;1
3904;e05541bc;6;2023-06-08;350.0;1
3906;75645bc1;2;2023-03-15;80.0;1
3909;9a3ba872;5;2024-02-04;575.0;1
3911;b1e68c3a;7;2023-06-27;1560.0;1
3912;a3d76401;1;2024-03-27;50.0;1
3918;b6f6be3d;1;2024-01-17;50.0;1
3921;ee751a44;1;2023-06-19;50.0;1
3931;84fc3c6f;3;2024-02-13;115.0;1
3933;32302bcc;3;2024-03-22;130.0;1
3937;12bf15aa;6;2023-04-14;350.0;1
3938;09aeda0a;5;2023-02-16;575.0;1
3940;8df1e329;5;2023-06-17;575.0;1
3943;08b4af15;4;2024-01-16;287.5;1
3945;dd17cdcd;5;2023-09-16;650.0;1
3946;ed3e8430;1;2024-02-08;57.5;1
3948;a8e78a9f;1;2023-12-06;57.5;1
3952;8a8be7bf;7;2023-11-28;1200.0;1
3953;dd674ca8;5;2023-04-12;500.0;1
3954;87624e7d;4;2024-02-09;250.0;1
3955;18f82c65;7;2023-05-21;1380.0;1
3958;6d7209cc;1;2023-01-23;50.0;1
3959;1ceb651f;4;2023-10-09;250.0;1
3960;5e5c8d48;7;2023-12-28;1200.0;1
3966;f2a6cae6;7;2023-12-02;1380.0;1
3967;2a5bb672;6;2023-07-28;455.0;1
3970;b089f36b;4;2024-05-27;287.5;1
3973;1e61a3fe;5;2023-12-11;575.0;1
3975;b771431f;6;2024-04-04;350.0;1
3979;6be5e912;4;2024-05-01;287.5;1
3980;09307676;1;2024-04-06;50.0;1
3981;84fc3c6f;2;2023-03-02;92.0;1
3985;295720dd;2;2023-09-14;92.0;1
3990;ee269260;4;2023-01-14;250.0;1
3991;f7dcffa6;7;2023-02-20;1380.0;1
3994;3519f1f0;6;2024-02-21;350.0;1
3997;317247b4;6;2023-04-28;350.0;1
4004;e3aaebb1;7;2023-03-06;1200.0;1
4005;603e4825;4;2024-05-03;250.0;1
4008;7218f7b8;1;2023-01-19;50.0;1
4012;c0571ed2;6;2023-02-22;350.0;1
4013;8cce5870;7;2023-09-13;1560.0;1
4016;7f345733;6;2023-06-12;350.0;1
4017;4837aeb9;2;2024-03-12;92.0;1
4019;566b9a41;1;2023-01-23;57.5;1
4020;6d7209cc;5;2023-08-13;500.0;1
4025;20832882;4;2024-01-01;287.5;1
4028;7a5ad239;1;2023-07-25;57.5;1
4031;097e4ddf;3;2023-02-17;100.0;1
4033;252b4e57;5;2023-10-10;575.0;1
4035;582ea6d9;3;2023-02-13;100.0;1
4038;fd1cbb95;1;2023-03-17;50.0;1
4040;1ce65949;3;2023-12-02;115.0;1
4042;ed99ccf4;2;2023-08-23;80.0;1
4043;8ca6eb23;2;2023-01-10;92.0;1
4045;e523dc4a;5;2024-04-29;500.0;1
4047;69f1fef1;3;2023-05-25;100.0;1
4048;acb9b969;6;2023-02-03;455.0;1
4050;0b03ad8d;5;2023-04-15;575.0;1
4055;e58fcc01;4;2023-10-08;325.0;1
4056;bc2ee5c1;3;2023-10-05;130.0;1
4057;4e1e2e4f;7;2023-01-27;1380.0;1
4058;c3a7c334;1;2023-01-26;50.0;1
4059;1ceb651f;6;2023-01-04;350.0;1
4062;84e027af;2;2023-09-25;80.0;1
4067;32d06a0e;7;2023-07-05;1380.0;1
4072;b6b76b0b;7;2024-02-14;1560.0;1
4073;2889dc2e;5;2023-02-28;500.0;1
4074;659aec8d;7;2023-01-17;1200.0;1
4075;06aab1dd;1;2023-07-12;57.5;1
4076;f9f161b0;4;2023-11-19;250.0;1
4077;28778f52;5;2023-08-15;500.0;1
4079;69f1fef1;2;2023-02-15;80.0;1
4083;1e601f8d;1;2023-09-01;65.0;1
4085;7d404673;7;2024-03-16;1380.0;1
4086;5872f152;3;2023-01-11;130.0;1
4088;c0571ed2;1;2024-03-20;50.0;1
4089;582ea6d9;4;2024-04-30;250.0;1
4091;d0c4da6b;1;2024-01-31;65.0;1
4098;dcfeb67e;2;2023-10-31;80.0;1
4106;d1e6cff0;6;2023-04-30;455.0;1
4111;9475d4ed;1;2023-01-22;57.5;1
4113;d2b73f23;7;2024-02-09;1560.0;1
4114;5ed3bd58;2;2024-02-10;104.0;1
4116;75d161c6;2;2024-02-27;92.0;1
4121;cd2a16ba;6;2023-01-10;402.5;1
4122;bad2783f;7;2024-04-03;1200.0;1
4123;2141f53d;4;2023-12-12;287.5;1
4128;729e6dd2;6;2023-12-05;350.0;1
4130;a250664f;6;2024-02-21;350.0;1
4131;4362f01f;1;2023-07-17;65.0;1
4135;eb46f9fd;2;2023-01-17;104.0;1
4140;e28d5c3c;7;2023-03-28;1200.0;1
4141;5c4edfc4;2;2023-10-14;80.0;1
4144;0aa800e2;3;2023-11-14;100.0;1
4145;42de9460;6;2023-01-15;402.5;1
4146;2fce4fea;6;2024-03-11;402.5;1
4149;64d046e5;5;2023-10-31;500.0;1
4150;b1da2c35;5;2023-01-29;650.0;1
4153;a3d76401;5;2023-05-08;500.0;1
4154;2a5bb672;2;2023-10-16;104.0;1
4155;d4ab8e24;4;2023-04-28;325.0;1
4156;c778633b;2;2023-01-18;92.0;1
4158;1ce8d10d;1;2024-04-06;57.5;1
4159;d7736f34;6;2024-01-22;350.0;1
4162;dc2d6455;1;2024-01-25;57.5;1
4165;bd92ba8c;2;2023-05-14;80.0;1
4166;b7b7cf41;3;2023-06-06;115.0;1
4169;e91ff8e1;5;2023-02-02;500.0;1
4170;b04926c2;5;2024-03-31;575.0;1
4173;ba62b0a7;2;2023-04-24;80.0;1
4177;bc8c3477;1;2024-05-01;65.0;1
4178;b70a248e;3;2023-05-27;115.0;1
4179;51c302e2;2;2023-01-15;92.0;1
4180;5b16d1c7;4;2023-02-24;325.0;1
4183;bc8c3477;3;2023-03-24;130.0;1
4184;8b59c61f;6;2023-02-13;350.0;1
4185;e2b4293b;6;2024-04-04;350.0;1
4187;a3a8fedd;6;2023-09-11;350.0;1
4188;9cc50acd;2;2023-11-19;92.0;1
4191;5cd81c3a;2;2023-07-10;92.0;1
4193;5597db71;5;2023-03-08;500.0;1
4195;03ff3f0f;2;2023-03-15;80.0;1
4196;796014d8;3;2024-04-18;130.0;1
4201;9327a0d4;5;2024-02-24;650.0;1
4205;e2b4293b;1;2023-01-10;50.0;1
4206;81a2b9a1;7;2023-11-16;1380.0;1
4208;efae72f4;2;2023-05-23;92.0;1
4209;881ab506;4;2023-02-25;325.0;1
4210;793d32ff;3;2023-01-03;130.0;1
4211;09307676;2;2024-02-29;80.0;1
4212;731efd60;5;2024-04-23;500.0;1
4215;75645bc1;2;2024-01-11;80.0;1
4219;24de5c30;3;2023-11-12;130.0;1
4220;91b6ed61;3;2024-03-14;115.0;1
4221;cb7d48a1;4;2024-03-15;325.0;1
4224;9a3049a2;3;2023-12-11;115.0;1
4228;1e3519ec;3;2024-02-21;115.0;1
4229;a983457e;4;2024-05-07;287.5;1
4230;45ea2176;2;2024-01-17;80.0;1
4231;2d77c756;4;2023-07-05;287.5;1
4233;84c8075c;7;2023-06-12;1560.0;1
4234;d4ab8e24;3;2023-09-07;130.0;1
4236;2889dc2e;5;2024-02-29;500.0;1
4238;7b221d17;5;2024-01-01;575.0;1
4239;d4ab8e24;6;2023-07-14;455.0;1
4244;c420d3f0;1;2024-02-19;57.5;1
4249;17992a1f;5;2023-02-24;650.0;1
4251;e58fcc01;7;2023-10-25;1560.0;1
4252;130a3995;2;2023-12-09;80.0;1
4255;42673b60;5;2023-05-30;500.0;1
4257;428a46dc;7;2023-05-16;1380.0;1
4258;0a3c251e;4;2024-05-23;250.0;1
4262;535dc00f;6;2023-05-25;402.5;1
4264;28d0576a;3;2023-07-07;115.0;1
4267;7827ee81;2;2024-02-22;92.0;1
4269;16899c7f;1;2024-02-26;65.0;1
4271;65a7e84c;4;2023-03-20;325.0;1
4272;e2b4293b;2;2023-03-13;80.0;1
4274;9067f5ac;4;2024-02-07;250.0;1
4276;1552a23e;7;2023-02-04;1200.0;1
4277;75d161c6;2;2024-02-08;92.0;1
4279;5c4edfc4;3;2023-02-15;100.0;1
4281;e43d72b5;5;2024-01-04;500.0;1
4284;6c3c56a3;4;2023-04-26;325.0;1
4285;dcde21a2;2;2023-01-29;92.0;1
4290;8e2bb3c9;4;2023-02-27;325.0;1
4291;cec7f392;5;2023-01-18;500.0;1
4292;42673b60;5;2024-05-13;500.0;1
4299;1db1cecd;7;2024-05-31;1200.0;1
4301;30177129;7;2023-05-01;1380.0;1
4303;79fae9b1;6;2024-01-26;350.0;1
4305;b1aa3f7f;3;2023-01-05;130.0;1
4306;f3d5b625;4;2024-01-15;250.0;1
4308;9dc73373;5;2023-07-01;500.0;1
4313;27ebdab8;1;2023-12-16;50.0;1
4315;b04926c2;3;2024-04-30;115.0;1
4319;6f4d4ef1;7;2023-01-19;1560.0;1
4322;17992a1f;3;2024-05-09;130.0;1
4323;cc91c2e8;5;2023-09-14;575.0;1
4324;3c3cce77;7;2023-01-05;1560.0;1
4325;b6b76b0b;1;2023-06-13;65.0;1
4326;a358f4c9;7;2024-01-14;1200.0;1
4327;24de5c30;5;2023-03-20;650.0;1
4333;1e3519ec;1;2024-03-21;57.5;1
4335;b6a3c4d3;1;2023-08-31;50.0;1
4336;ec4f0680;4;2023-04-26;287.5;1
4337;c1a58158;4;2024-01-11;250.0;1
4339;d55cb375;1;2023-05-23;50.0;1
4341;0aa800e2;4;2023-09-04;250.0;1
4343;1e3519ec;7;2023-09-14;1380.0;1
4344;b552d918;4;2024-04-12;287.5;1
4348;c25a1e63;4;2023-12-24;287.5;1
4350;b1e68c3a;5;2024-02-09;650.0;1
4351;bed2c33a;7;2023-06-10;1200.0;1
4353;06ed0200;6;2023-07-25;402.5;1
4356;657a1fe0;7;2023-10-22;1380.0;1
4357;d9e3ab74;5;2024-02-13;650.0;1
4358;7ee8c8d7;7;2024-02-20;1380.0;1
4359;9c030b15;4;2023-08-14;250.0;1
4360;7d404673;4;2023-01-28;287.5;1
4361;e91ff8e1;1;2024-01-26;50.0;1
4362;c0b01be5;7;2023-10-24;1200.0;1
4364;2c764ff3;3;2023-01-29;130.0;1
4368;69f1fef1;7;2023-08-13;1200.0;1
4373;df326f84;3;2023-05-18;100.0;1
4376;0e1f034a;1;2024-02-25;50.0;1
4380;699df43c;1;2023-12-15;57.5;1
4381;2d77c756;7;2024-02-15;1380.0;1
4384;73fd2dcd;5;2024-05-09;650.0;1
4390;d04e0b6f;7;2023-02-01;1560.0;1
4392;f94ed1e5;3;2023-07-27;100.0;1
4397;afc83dd0;3;2023-02-27;115.0;1
4399;52fdb519;7;2023-02-11;1200.0;1
4400;06aab1dd;3;2023-02-14;115.0;1
4401;bc32feb9;5;2023-10-15;500.0;1
4403;2889dc2e;1;2023-12-19;50.0;1
4405;117a1104;6;2023-01-23;402.5;1
4406;fd306376;6;2023-04-11;455.0;1
4409;e90a0b13;1;2023-12-14;50.0;1
4412;a6d0870a;3;2023-10-02;100.0;1
4414;8a07477f;6;2023-02-20;402.5;1
4415;6eedc20e;2;2023-12-21;80.0;1
4416;b55c2e7e;6;2023-02-27;402.5;1
4417;17992a1f;3;2024-01-06;130.0;1
4425;b641a34d;5;2024-05-01;575.0;1
4427;45ab42cd;3;2024-05-13;100.0;1
4428;f191c2aa;1;2023-12-24;50.0;1
4432;9a3049a2;4;2023-06-08;287.5;1
4433;09cb15d4;1;2023-11-18;57.5;1
4435;5d0fd565;5;2023-03-07;500.0;1
4438;a3d76401;3;2023-07-29;100.0;1
4440;18f82c65;7;2024-04-17;1380.0;1
4445;7e7f20b6;5;2024-02-19;575.0;1
4446;a358f4c9;1;2023-12-21;50.0;1
4450;cd2a16ba;3;2023-07-03;115.0;1
4456;5597db71;7;2024-02-28;1200.0;1
4459;8a8be7bf;4;2024-01-29;250.0;1
4461;b771431f;5;2023-04-27;500.0;1
4462;575979fc;7;2023-04-24;1560.0;1
4464;9a073594;3;2023-10-21;100.0;1
4467;1e3519ec;1;2023-02-06;57.5;1
4468;f62253ea;6;2023-05-29;402.5;1
4470;92d8e628;2;2024-05-29;92.0;1
4472;42673b60;1;2023-10-03;50.0;1
4473;5ed65c1e;5;2023-07-26;575.0;1
4475;d57ea91b;6;2023-01-25;455.0;1
4476;7dbfc3de;4;2023-08-15;250.0;1
4477;2988ced3;2;2023-12-27;80.0;1
4480;968ab87f;5;2023-04-26;500.0;1
4481;f44539cc;6;2024-03-23;350.0;1
4484;7ee8c8d7;4;2023-05-10;287.5;1
4485;7b221d17;4;2024-04-16;287.5;1
4486;06721c49;4;2024-05-12;287.5;1
4489;335d6900;1;2023-01-28;50.0;1
4490;66813ac9;2;2023-09-18;80.0;1
4491;f8ff7ce8;6;2023-01-02;350.0;1
4497;348ef169;1;2024-03-13;65.0;1
4500;9f44f60f;6;2023-09-04;455.0;1
4502;8e331eb3;4;2024-03-19;287.5;1
4503;097e4ddf;2;2023-12-05;80.0;1
4505;7ab88a6e;7;2023-01-28;1560.0;1
4506;2a5bb672;4;2024-04-24;325.0;1
4507;54c62f17;6;2024-01-01;350.0;1
4513;73fd2dcd;2;2023-02-28;104.0;1
4514;b6f3d5e1;1;2024-01-08;57.5;1
4517;84e027af;1;2023-12-25;50.0;1
4522;100f8c6d;6;2023-07-03;402.5;1
4523;6d4c1a45;3;2024-02-06;130.0;1
4524;74b91879;6;2023-04-05;350.0;1
4526;5c224582;7;2023-12-07;1200.0;1
4527;e43d72b5;6;2023-09-18;350.0;1
4532;7ee8c8d7;3;2023-11-21;115.0;1
4535;790970c5;4;2023-11-14;250.0;1
4536;d57ea91b;1;2023-10-13;65.0;1
4537;7d404673;1;2023-12-31;57.5;1
4539;f7fbef25;3;2023-02-02;100.0;1
4540;293af53c;7;2023-02-05;1560.0;1
4541;35ddd03f;1;2023-03-15;65.0;1
4542;9c030b15;1;2023-09-11;50.0;1
4545;e2e3473a;4;2023-08-07;250.0;1
4547;411b789c;4;2023-07-24;250.0;1
4548;3c40691c;1;2024-04-28;50.0;1
4553;02690dfe;6;2024-01-10;350.0;1
4555;3c8660be;3;2023-07-17;100.0;1
4556;39188926;6;2024-01-15;455.0;1
4558;4562e63d;6;2024-04-13;402.5;1
4560;66813ac9;6;2023-11-20;350.0;1
4562;377ac9cb;7;2023-08-12;1200.0;1
4565;9cc50acd;1;2023-10-24;57.5;1
4566;7baf429a;3;2023-07-14;100.0;1
4570;8cce5870;7;2023-07-09;1560.0;1
4571;ec0174b4;6;2023-06-28;350.0;1
4572;e523dc4a;5;2024-02-15;500.0;1
4574;1e2a195c;3;2023-12-06;130.0;1
4576;2889dc2e;4;2023-01-29;250.0;1
4581;c0571ed2;7;2024-01-24;1200.0;1
4583;f62253ea;2;2023-09-21;92.0;1
4584;10a51a51;3;2024-01-09;115.0;1
4586;6c7bd7ed;7;2023-05-12;1200.0;1
4591;79fae9b1;5;2024-01-08;500.0;1
4592;16899c7f;5;2023-03-21;650.0;1
4593;d55cb375;5;2024-04-05;500.0;1
4597;2a213a97;7;2023-01-12;1380.0;1
4599;8df1e329;4;2024-05-22;287.5;1
4600;89ece5c3;1;2024-02-04;50.0;1
4605;78680762;5;2023-12-13;650.0;1
4607;cc01e0c3;1;2023-10-07;50.0;1
4608;e7709032;4;2023-12-19;250.0;1
4610;ba557785;4;2023-10-01;250.0;1
4611;9f5a21b8;4;2023-06-05;287.5;1
4615;b771431f;5;2023-05-21;500.0;1
4620;5f8e50ee;3;2024-01-04;100.0;1
4621;2c08f1d9;1;2023-01-24;50.0;1
4625;cc089225;3;2023-03-14;100.0;1
4626;7827ee81;1;2023-11-11;57.5;1
4627;3599dfac;5;2024-05-09;500.0;1
4634;063be49a;6;2023-11-08;402.5;1
4635;f8c4f2ca;2;2023-04-03;104.0;1
4636;8df70b14;7;2024-04-09;1200.0;1
4637;535dc00f;2;2024-02-13;92.0;1
4638;be10b191;3;2023-10-29;100.0;1
4642;ec4f0680;7;2024-05-12;1380.0;1
4644;2141f53d;1;2023-07-02;57.5;1
4646;9f90c2ae;6;2023-05-04;402.5;1
4647;c2c35455;5;2023-01-21;575.0;1
4649;dbe31ce9;5;2023-01-20;500.0;1
4651;2e47c2ea;3;2023-04-10;100.0;1
4653;4914df55;7;2024-04-04;1200.0;1
4654;c5337945;7;2023-01-18;1200.0;1
4656;b8431b8a;3;2023-06-19;100.0;1
4658;b1aa3f7f;5;2023-11-20;650.0;1
4661;54c62f17;6;2023-04-09;350.0;1
4668;295720dd;5;2023-12-04;575.0;1
4674;a75ae7a2;2;2023-03-16;80.0;1
4676;100f8c6d;1;2023-04-08;57.5;1
4677;03ff3f0f;4;2024-05-01;250.0;1
4681;f86c518d;3;2023-06-22;100.0;1
4682;566b9a41;1;2024-02-06;57.5;1
4683;a9539da8;1;2023-03-06;65.0;1
4685;a3d76401;3;2024-03-10;100.0;1
4689;b1da2c35;6;2023-06-12;455.0;1
4692;2fce4fea;5;2023-02-15;575.0;1
4697;c0b01be5;6;2023-04-09;350.0;1
4698;a3d76401;2;2024-05-04;80.0;1
4699;e7709032;3;2023-10-18;100.0;1
4700;059008ca;3;2023-08-28;100.0;1
4701;8df70b14;7;2023-05-02;1200.0;1
4703;f9a77712;2;2023-05-24;80.0;1
4706;9e91f62f;7;2023-06-13;1200.0;1
4707;00d92ad0;1;2023-04-15;65.0;1
4709;dc2d6455;2;2023-06-07;92.0;1
4711;e43d72b5;6;2024-01-13;350.0;1
4713;65a7e84c;1;2023-03-19;65.0;1
4715;990af002;7;2023-09-22;1560.0;1
4717;969c0999;3;2024-04-12;115.0;1
4719;b4a2b98d;3;2023-05-06;130.0;1
4720;786aba05;1;2023-11-09;50.0;1
4723;b70a248e;2;2023-06-19;92.0;1
4724;8eee87f0;2;2023-04-20;104.0;1
4726;f625263d;5;2024-04-04;500.0;1
4730;9c030b15;7;2023-08-28;1200.0;1
4736;e4b44b94;1;2023-07-06;57.5;1
4738;08b4af15;5;2023-03-03;575.0;1
4739;e523dc4a;2;2024-01-29;80.0;1
4740;09cb15d4;2;2023-12-28;92.0;1
4745;603e4825;3;2023-05-25;100.0;1
4747;5f8e50ee;7;2024-01-16;1200.0;1
4750;deda48e9;1;2023-07-25;57.5;1
4751;55503d7d;6;2023-12-28;402.5;1
4752;a6e072e3;5;2023-12-11;650.0;1
4753;f44539cc;3;2024-01-08;100.0;1
4754;3643fc19;6;2023-12-07;402.5;1
4757;65a7e84c;4;2023-12-02;325.0;1
4758;ec0174b4;4;2024-02-10;250.0;1
4759;9ecfa948;1;2023-07-26;57.5;1
4760;566b9a41;1;2024-04-26;57.5;1
4771;66262f96;7;2023-05-17;1380.0;1
4772;d82258aa;3;2024-02-18;100.0;1
4773;84e027af;2;2023-02-16;80.0;1
4775;eb46f9fd;6;2023-08-13;455.0;1
4779;08b4af15;7;2024-02-13;1380.0;1
4782;eb867370;7;2023-07-13;1200.0;1
4784;d0ea6557;1;2023-02-28;57.5;1
4785;438ad5f3;1;2023-07-13;57.5;1
4787;45ab42cd;6;2024-03-06;350.0;1
4789;bc8c3477;4;2023-03-07;325.0;1
4791;097e4ddf;3;2023-01-20;100.0;1
4792;fc5307a0;5;2024-02-28;500.0;1
4793;1d75318c;3;2023-11-22;115.0;1
4796;7a5ad239;1;2023-01-19;57.5;1
4799;84c8075c;2;2024-05-29;104.0;1
4802;abd06bfe;4;2023-01-07;325.0;1
4807;61b46aec;3;2024-03-02;130.0;1
4808;cec7f392;6;2023-05-31;350.0;1
4810;ec4f0680;7;2023-02-13;1380.0;1
4812;61b46aec;6;2023-12-01;455.0;1
4815;b6f3d5e1;5;2023-05-30;575.0;1
4816;b1aa3f7f;2;2024-04-17;104.0;1
4818;16aac7fd;3;2023-12-08;130.0;1
4819;59203ea4;1;2024-01-24;57.5;1
4823;899d1447;3;2023-03-20;115.0;1
4824;705c55c3;7;2023-10-04;1200.0;1
4829;7cb6b13e;3;2024-02-20;130.0;1
4830;a6d0870a;4;2024-05-02;250.0;1
4831;0efe8067;5;2023-12-28;650.0;1
4832;1552a23e;6;2024-01-04;350.0;1
4833;c1a58158;1;2023-02-17;50.0;1
4839;c9dab8e2;3;2024-01-26;100.0;1
4840;d0ea6557;7;2024-01-20;1380.0;1
4842;063be49a;1;2023-09-27;57.5;1
4843;a3a8fedd;1;2023-11-02;50.0;1
4848;fe13b349;3;2023-07-18;100.0;1
4849;09aeda0a;4;2023-06-30;287.5;1
4851;8dc53228;2;2023-08-11;80.0;1
4854;e7709032;1;2023-06-05;50.0;1
4855;9adb7cdd;6;2023-06-23;402.5;1
4858;b6f6be3d;7;2024-05-12;1200.0;1
4862;bc8c3477;4;2024-03-03;325.0;1
4863;b8431b8a;3;2023-12-05;100.0;1
4866;cd2a16ba;3;2024-04-06;115.0;1
4867;b06b439a;4;2024-05-14;325.0;1
4868;9f5a21b8;5;2023-02-07;575.0;1
4872;41957a2f;3;2023-10-11;100.0;1
4874;1f620e63;3;2023-05-11;115.0;1
4878;57c5bdc7;1;2023-04-11;50.0;1
4880;e05625f9;1;2024-02-14;65.0;1
4882;ec0174b4;4;2024-05-28;250.0;1
4884;699df43c;1;2023-08-01;57.5;1
4886;87624e7d;1;2023-06-15;50.0;1
4888;bd92ba8c;1;2023-07-02;50.0;1
4890;f3d5b625;2;2023-12-30;80.0;1
4894;1e2a195c;4;2023-09-25;325.0;1
4897;abd06bfe;3;2024-02-05;130.0;1
4898;b132704c;1;2023-12-13;50.0;1
4902;32d06a0e;4;2023-05-14;287.5;1
4905;e4b44b94;6;2023-02-13;402.5;1
4906;17992a1f;3;2024-05-02;130.0;1
4907;9c030b15;2;2023-06-28;80.0;1
4908;7827ee81;2;2023-12-22;92.0;1
4909;4e457c4b;3;2024-01-19;130.0;1
4911;f625263d;4;2024-02-09;250.0;1
4915;cd2a16ba;5;2024-03-25;575.0;1
4916;2ee43718;4;2023-03-01;250.0;1
4917;6e88bab9;7;2023-05-04;1200.0;1
4920;d82258aa;6;2024-05-02;350.0;1
4921;f86c518d;4;2024-04-09;250.0;1
4923;699df43c;7;2023-06-22;1380.0;1
4926;b70a248e;5;2023-10-16;575.0;1
4928;33470117;7;2023-04-08;1200.0;1
4934;00d92ad0;4;2024-05-15;325.0;1
4936;377ac9cb;3;2024-02-15;100.0;1
4937;8df1e329;1;2023-03-27;57.5;1
4938;d962319a;5;2023-12-14;500.0;1
4942;e89ffa71;7;2023-05-13;1200.0;1
4946;5b032ce4;4;2024-01-21;287.5;1
4951;659aec8d;7;2024-02-28;1200.0;1
4952;dbea750d;2;2023-02-11;92.0;1
4956;8cc120ac;1;2023-04-20;50.0;1
4957;32302bcc;5;2023-06-22;650.0;1
4960;5b16d1c7;4;2023-08-16;325.0;1
4961;aa22e71a;2;2023-12-05;104.0;1
4963;88b23402;1;2024-02-13;50.0;1
4964;8cce5870;6;2023-08-23;455.0;1
4971;a3d76401;4;2023-04-18;250.0;1
4973;3f1feafc;2;2023-07-03;80.0;1
4974;73aeab2c;4;2023-01-06;250.0;1
4976;06aab1dd;3;2023-11-14;115.0;1
4978;551902c2;5;2023-05-27;500.0;1
4979;146c2c95;1;2023-12-18;57.5;1
4984;fdcff0af;5;2024-01-17;500.0;1
4986;7b221d17;1;2024-05-05;57.5;1
4987;130a3995;4;2024-02-15;250.0;1
4988;5d4bafd0;5;2023-03-07;500.0;1
4989;24de5c30;4;2023-09-05;325.0;1
4990;cf26e8a9;6;2024-03-26;455.0;1
4991;e4bc7342;3;2023-07-20;115.0;1
4995;cc560cc4;5;2023-11-08;500.0;1
4996;fd306376;3;2023-08-11;130.0;1
4998;d2b73f23;5;2024-02-01;650.0;1
4999;aa22e71a;3;2024-01-27;130.0;1
5001;69cc0e96;4;2023-06-16;250.0;1
5008;d447a753;7;2024-02-08;1200.0;1
5010;36000009;2;2023-03-22;80.0;1
5012;063be49a;4;2023-03-10;287.5;1
5013;40da4c92;1;2023-12-16;50.0;1
5016;fc5307a0;1;2023-07-24;50.0;1
5021;1f74e819;6;2023-03-21;402.5;1
5024;4c113577;2;2024-01-10;104.0;1
5027;52fdb519;3;2023-06-18;100.0;1
5029;cc14f60c;1;2024-01-22;50.0;1
5031;c3a7c334;6;2023-09-12;350.0;1
5036;7218f7b8;2;2024-04-19;80.0;1
5041;b55c2e7e;6;2023-10-26;402.5;1
5042;cd2a16ba;5;2023-03-29;575.0;1
5046;18f82c65;3;2023-06-12;115.0;1
5047;e2cce3af;2;2023-06-16;80.0;1
5049;b1e68c3a;1;2023-12-26;65.0;1
5050;7aec5b16;5;2023-07-18;500.0;1
5051;16aac7fd;2;2023-02-01;104.0;1
5058;3cb3c001;6;2023-04-29;402.5;1
5060;793d32ff;6;2024-05-16;455.0;1
5061;02690dfe;6;2023-01-05;350.0;1
5062;9dc73373;2;2023-09-05;80.0;1
5065;fd1cbb95;6;2023-08-28;350.0;1
5066;6e391648;7;2023-02-25;1380.0;1
5068;70499fef;2;2024-01-16;104.0;1
5074;88b6ad0b;6;2023-09-11;455.0;1
5075;de420f60;5;2023-08-29;575.0;1
5077;4b1ea247;1;2023-12-23;50.0;1
5080;310955c9;3;2023-05-24;130.0;1
5081;9fcdcc38;7;2023-02-20;1380.0;1
5082;7a5ad239;4;2024-02-13;287.5;1
5085;b252d9e9;1;2023-01-09;65.0;1
5088;5ed3bd58;5;2023-01-27;650.0;1
5089;c6e809ea;6;2023-10-26;402.5;1
5094;9a073594;5;2023-07-11;500.0;1
5095;02690dfe;6;2023-02-04;350.0;1
5097;096a419c;5;2023-01-18;500.0;1
5104;705c55c3;2;2023-06-29;80.0;1
5105;e3b43f0c;1;2024-03-05;57.5;1
5108;4d65389e;7;2023-04-13;1560.0;1
